time	roll	pitch	yew	p	q	r	Ail	Ele	Rud	Throttle	dt	freq
2.9164	-1.48	3.38	-92.96	-0.12	0.54	-0.18	1515	1500	1514	1078	0.0029	344
2.9193	-1.47	3.37	-92.96	-0.12	0.72	-0.42	1515	1500	1514	1078	0.0029	344
2.9222	-1.46	3.35	-92.96	-0.42	0.78	-0.24	1515	1500	1514	1078	0.0029	344
2.9251	-1.45	3.34	-92.96	-0.12	0.6	-0.36	1515	1500	1514	1078	0.0029	344
2.928	-1.44	3.32	-92.96	0	0.84	-0.18	1515	1500	1514	1078	0.0029	344
2.9309	-1.43	3.31	-92.96	-0.49	0.78	-0.18	1515	1500	1514	1078	0.0029	344
2.9338	-1.42	3.3	-92.97	0.06	0.6	-0.06	1515	1500	1514	1078	0.0029	344
2.9367	-1.41	3.29	-92.96	0.12	0.54	0.06	1515	1500	1514	1078	0.0029	344
2.9396	-1.4	3.28	-92.96	-0.18	0.66	0.06	1515	1500	1514	1078	0.0029	344
2.9425	-1.39	3.26	-92.96	-0.36	0.72	-0.06	1515	1500	1514	1078	0.0029	344
2.9454	-1.38	3.25	-92.96	-0.12	0.96	-0.36	1515	1500	1514	1078	0.0029	344
2.9483	-1.37	3.24	-92.96	-0.36	0.72	0.19	1515	1500	1514	1078	0.0029	344
2.9512	-1.36	3.23	-92.96	-0.06	0.72	-0.06	1515	1500	1514	1078	0.0029	344
2.9541	-1.35	3.21	-92.96	0.06	0.66	0	1515	1500	1514	1078	0.0029	344
2.957	-1.35	3.2	-92.96	-0.18	0.96	-0.24	1515	1500	1514	1078	0.0029	344
2.9599	-1.34	3.19	-92.96	-0.49	0.48	0.25	1515	1500	1514	1078	0.0029	344
2.9628	-1.33	3.18	-92.96	-0.36	0.78	-0.12	1515	1500	1514	1078	0.0029	344
2.9657	-1.32	3.16	-92.96	0.12	0.84	-0.55	1515	1500	1514	1078	0.0029	344
2.9686	-1.32	3.15	-92.96	0.06	0.9	-0.18	1515	1500	1514	1078	0.0029	344
2.9715	-1.31	3.14	-92.96	-0.24	0.48	-0.24	1515	1500	1514	1078	0.0029	344
2.9744	-1.3	3.13	-92.96	-0.24	0.84	0	1515	1500	1514	1078	0.0029	344
2.9773	-1.29	3.12	-92.96	-0.06	0.6	-0.12	1515	1500	1514	1078	0.0029	344
2.9802	-1.28	3.11	-92.97	-0.06	0.54	-0.3	1515	1500	1514	1078	0.0029	344
2.9831	-1.27	3.1	-92.97	-0.3	0.78	-0.3	1515	1500	1514	1078	0.0029	344
2.986	-1.27	3.09	-92.97	-0.18	0.84	-0.36	1515	1500	1514	1078	0.0029	344
2.9889	-1.26	3.07	-92.97	0	0.84	-0.24	1515	1500	1514	1078	0.0029	344
2.9918	-1.25	3.06	-92.97	-0.12	0.6	0.25	1515	1500	1514	1078	0.0029	344
2.9947	-1.25	3.05	-92.97	-0.24	0.72	0.06	1515	1500	1514	1078	0.0029	344
2.9976	-1.24	3.04	-92.97	0	0.9	0	1515	1500	1514	1078	0.0029	344
3.0005	-1.23	3.03	-92.97	-0.24	0.9	-0.12	1515	1500	1514	1078	0.0029	344
3.0034	-1.22	3.02	-92.96	-0.24	0.6	-0.06	1515	1500	1514	1078	0.0029	344
3.0063	-1.21	3.01	-92.97	-0.06	0.54	-0.12	1515	1500	1514	1078	0.0029	344
3.0092	-1.2	3	-92.97	0.06	0.72	0	1515	1500	1514	1078	0.0029	344
3.0121	-1.2	2.99	-92.97	-0.24	0.54	-0.12	1515	1500	1514	1078	0.0029	344
3.015	-1.19	2.98	-92.97	-0.24	0.96	-0.12	1515	1500	1514	1078	0.0029	344
3.0179	-1.18	2.97	-92.96	-0.24	0.72	-0.18	1515	1500	1514	1078	0.0029	344
3.0208	-1.17	2.95	-92.97	-0.06	0.72	-0.18	1515	1500	1514	1078	0.0029	344
3.0237	-1.17	2.94	-92.97	-0.3	0.72	-0.24	1515	1500	1514	1078	0.0029	344
3.0266	-1.16	2.93	-92.97	-0.06	0.66	-0.24	1515	1500	1514	1078	0.0029	344
3.0295	-1.15	2.92	-92.97	0	0.72	-0.06	1515	1500	1514	1078	0.0029	344
3.0324	-1.14	2.91	-92.97	-0.06	0.66	-0.18	1515	1500	1514	1078	0.0029	344
3.0353	-1.14	2.91	-92.97	-0.24	0.66	-0.36	1515	1500	1514	1078	0.0029	344
3.0382	-1.13	2.89	-92.97	0	0.66	0.06	1515	1500	1514	1078	0.0029	344
3.0411	-1.12	2.88	-92.97	-0.12	0.78	0	1515	1500	1514	1078	0.0029	344
3.044	-1.12	2.87	-92.97	0	0.66	-0.06	1515	1500	1514	1078	0.0029	344
3.0469	-1.11	2.86	-92.97	-0.06	0.29	-0.3	1515	1500	1514	1078	0.0029	344
3.0498	-1.1	2.85	-92.97	-0.24	0.72	-0.18	1515	1500	1514	1078	0.0029	344
3.0527	-1.1	2.84	-92.97	-0.36	0.72	-0.18	1515	1500	1514	1078	0.0029	344
3.0556	-1.09	2.83	-92.97	-0.18	0.78	-0.18	1515	1500	1514	1078	0.0029	344
3.0585	-1.08	2.82	-92.97	-0.3	0.66	0.13	1515	1500	1514	1078	0.0029	344
3.0614	-1.08	2.81	-92.97	-0.06	0.66	-0.18	1515	1500	1514	1078	0.0029	344
3.0643	-1.07	2.8	-92.97	-0.06	0.78	-0.18	1515	1500	1514	1078	0.0029	344
3.0672	-1.07	2.8	-92.97	0	1.02	-0.3	1515	1500	1514	1078	0.0029	344
3.0701	-1.06	2.79	-92.97	0.06	0.72	-0.3	1515	1500	1514	1078	0.0029	344
3.073	-1.05	2.78	-92.97	0.25	0.72	0.13	1515	1500	1514	1078	0.0029	344
3.0759	-1.05	2.77	-92.97	0	0.78	-0.24	1515	1500	1514	1078	0.0029	344
3.0788	-1.04	2.76	-92.97	0	0.6	-0.36	1515	1500	1514	1078	0.0029	344
3.0817	-1.03	2.75	-92.97	-0.06	0.72	-0.24	1515	1500	1514	1078	0.0029	344
3.0846	-1.03	2.74	-92.97	-0.24	0.78	-0.18	1515	1500	1514	1078	0.0029	344
3.0875	-1.02	2.73	-92.97	-0.18	0.41	-0.18	1515	1500	1514	1078	0.0029	344
3.0904	-1.01	2.72	-92.97	0	0.84	0	1515	1500	1514	1078	0.0029	344
3.0933	-1	2.72	-92.97	0	0.84	0	1515	1500	1514	1078	0.0029	344
3.0962	-1	2.71	-92.97	0	0.72	-0.24	1515	1500	1514	1078	0.0029	344
3.0991	-0.99	2.7	-92.97	-0.06	0.84	-0.24	1515	1500	1514	1078	0.0029	344
3.102	-0.98	2.69	-92.97	-0.18	0.54	-0.36	1515	1500	1514	1078	0.0029	344
3.1049	-0.98	2.68	-92.97	-0.06	0.9	-0.18	1515	1500	1514	1078	0.0029	344
3.1078	-0.97	2.67	-92.97	-0.12	0.78	0	1515	1500	1514	1078	0.0029	344
3.1107	-0.97	2.67	-92.97	0.06	0.54	-0.3	1515	1500	1514	1078	0.0029	344
3.1136	-0.96	2.66	-92.97	-0.24	0.54	-0.36	1515	1500	1514	1078	0.0029	344
3.1165	-0.96	2.65	-92.97	0.06	0.66	-0.3	1515	1500	1514	1078	0.0029	344
3.1194	-0.95	2.64	-92.97	0.12	0.9	-0.36	1515	1500	1514	1078	0.0029	344
3.1223	-0.94	2.63	-92.97	-0.24	0.72	0	1515	1500	1514	1078	0.0029	344
3.1252	-0.93	2.62	-92.97	-0.42	0.66	-0.06	1515	1500	1514	1078	0.0029	344
3.1281	-0.93	2.62	-92.97	-0.12	0.54	0.13	1515	1500	1514	1078	0.0029	344
3.131	-0.92	2.61	-92.97	-0.36	1.09	-0.24	1515	1500	1514	1078	0.0029	344
3.1339	-0.91	2.61	-92.97	0	0.84	0.06	1515	1500	1514	1078	0.0029	344
3.1368	-0.91	2.6	-92.97	-0.24	0.6	-0.42	1515	1500	1514	1078	0.0029	344
3.1397	-0.9	2.59	-92.97	-0.24	0.9	0.13	1515	1500	1514	1078	0.0029	344
3.1426	-0.9	2.58	-92.97	-0.18	0.48	-0.18	1515	1500	1514	1078	0.0029	344
3.1455	-0.89	2.57	-92.97	-0.18	0.78	-0.18	1515	1500	1514	1078	0.0029	344
3.1484	-0.88	2.56	-92.97	0.06	0.96	-0.12	1515	1500	1514	1078	0.0029	344
3.1513	-0.88	2.56	-92.97	-0.18	0.78	-0.12	1515	1500	1514	1078	0.0029	344
3.1542	-0.88	2.55	-92.97	-0.12	0.9	0	1515	1500	1514	1078	0.0029	344
3.1571	-0.87	2.54	-92.97	0	0.6	-0.06	1515	1500	1514	1078	0.0029	344
3.16	-0.86	2.53	-92.97	-0.36	0.78	-0.36	1515	1500	1514	1078	0.0029	344
3.1629	-0.86	2.52	-92.97	0.12	0.84	-0.06	1515	1500	1514	1078	0.0029	344
3.1658	-0.85	2.51	-92.97	0.19	0.6	0.19	1515	1500	1514	1078	0.0029	344
3.1687	-0.85	2.5	-92.97	-0.06	0.66	-0.12	1515	1500	1514	1078	0.0029	344
3.1716	-0.84	2.49	-92.97	-0.18	0.54	-0.12	1515	1500	1514	1078	0.0029	344
3.1745	-0.84	2.49	-92.97	0.12	0.78	-0.18	1515	1500	1514	1078	0.0029	344
3.1774	-0.84	2.48	-92.97	-0.12	0.6	-0.06	1515	1500	1514	1078	0.0029	344
3.1803	-0.83	2.47	-92.97	0.06	0.78	-0.06	1515	1500	1514	1078	0.0029	344
3.1832	-0.83	2.46	-92.97	0	0.48	-0.18	1515	1500	1514	1078	0.0029	344
3.1861	-0.82	2.45	-92.97	0.12	0.72	-0.3	1515	1500	1514	1078	0.0029	344
3.189	-0.82	2.45	-92.97	-0.06	0.72	0	1515	1500	1514	1078	0.0029	344
3.1919	-0.81	2.44	-92.97	-0.06	0.72	-0.36	1515	1500	1514	1078	0.0029	344
3.1948	-0.8	2.43	-92.97	-0.18	0.66	-0.06	1515	1500	1514	1078	0.0029	344
3.1977	-0.8	2.42	-92.97	0.12	0.72	-0.48	1515	1500	1514	1078	0.0029	344
3.2006	-0.79	2.42	-92.97	0	0.78	-0.36	1515	1500	1514	1078	0.0029	344
3.2035	-0.79	2.41	-92.97	-0.18	0.66	-0.24	1515	1500	1514	1078	0.0029	344
3.2064	-0.78	2.4	-92.97	-0.42	0.9	-0.06	1515	1500	1514	1078	0.0029	344
3.2093	-0.78	2.4	-92.97	-0.06	0.48	0.31	1515	1500	1514	1078	0.0029	344
3.2122	-0.77	2.39	-92.97	-0.18	0.84	-0.36	1515	1500	1514	1078	0.0029	344
3.2151	-0.77	2.38	-92.97	-0.12	0.72	-0.18	1515	1500	1514	1078	0.0029	344
3.218	-0.76	2.37	-92.97	0	0.66	-0.06	1515	1500	1514	1078	0.0029	344
3.2209	-0.76	2.37	-92.97	-0.12	0.48	-0.42	1515	1500	1514	1078	0.0029	344
3.2238	-0.75	2.36	-92.97	-0.06	0.54	0	1515	1500	1514	1078	0.0029	344
3.2267	-0.75	2.36	-92.97	-0.12	0.72	-0.12	1515	1500	1514	1078	0.0029	344
3.2296	-0.74	2.35	-92.97	-0.36	0.66	-0.3	1515	1500	1514	1078	0.0029	344
3.2325	-0.74	2.34	-92.97	-0.06	0.54	-0.36	1515	1500	1514	1078	0.0029	344
3.2354	-0.73	2.33	-92.97	-0.06	0.84	-0.18	1515	1500	1514	1078	0.0029	344
3.2383	-0.73	2.32	-92.97	0.06	0.66	0.13	1515	1500	1514	1078	0.0029	344
3.2412	-0.72	2.32	-92.97	-0.06	0.66	0	1515	1500	1514	1078	0.0029	344
3.2441	-0.72	2.32	-92.97	-0.3	0.78	-0.3	1515	1500	1514	1078	0.0029	344
3.247	-0.71	2.31	-92.97	-0.18	0.72	-0.18	1515	1500	1514	1078	0.0029	344
3.2499	-0.71	2.3	-92.97	-0.18	1.02	-0.42	1515	1500	1514	1078	0.0029	344
3.2528	-0.7	2.29	-92.97	0.06	0.78	0	1515	1500	1514	1078	0.0029	344
3.2557	-0.7	2.28	-92.97	-0.12	0.78	-0.12	1515	1500	1514	1078	0.0029	344
3.2586	-0.69	2.28	-92.97	-0.12	0.54	-0.3	1515	1500	1514	1078	0.0029	344
3.2615	-0.69	2.27	-92.97	-0.36	0.54	-0.3	1515	1500	1514	1078	0.0029	344
3.2644	-0.69	2.26	-92.97	-0.24	0.6	-0.06	1515	1500	1514	1078	0.0029	344
3.2673	-0.68	2.26	-92.97	-0.06	0.96	0	1515	1500	1514	1078	0.0029	344
3.2702	-0.68	2.25	-92.97	-0.12	0.54	0.06	1515	1500	1514	1078	0.0029	344
3.2731	-0.67	2.24	-92.97	-0.24	0.84	-0.36	1515	1500	1514	1078	0.0029	344
3.276	-0.67	2.23	-92.97	-0.36	0.72	-0.12	1515	1500	1514	1078	0.0029	344
3.2789	-0.67	2.23	-92.97	-0.12	0.78	-0.3	1515	1500	1514	1078	0.0029	344
3.2818	-0.66	2.22	-92.97	-0.18	0.84	0.13	1515	1500	1514	1078	0.0029	344
3.2847	-0.65	2.21	-92.97	0.12	0.72	-0.12	1515	1500	1514	1078	0.0029	344
3.2876	-0.65	2.21	-92.97	0	0.78	-0.24	1515	1500	1514	1078	0.0029	344
3.2905	-0.64	2.2	-92.97	-0.06	0.84	-0.18	1515	1500	1514	1078	0.0029	344
3.2934	-0.64	2.19	-92.97	-0.06	0.6	-0.18	1515	1500	1514	1078	0.0029	344
3.2963	-0.64	2.19	-92.97	-0.3	0.35	-0.12	1515	1500	1514	1078	0.0029	344
3.2992	-0.63	2.18	-92.97	-0.42	0.78	0.06	1515	1500	1514	1078	0.0029	344
3.3021	-0.63	2.18	-92.97	-0.24	0.72	-0.24	1515	1500	1514	1078	0.0029	344
3.305	-0.62	2.17	-92.97	-0.06	0.66	-0.3	1515	1500	1514	1078	0.0029	344
3.3079	-0.62	2.17	-92.97	-0.24	0.9	-0.36	1515	1500	1514	1078	0.0029	344
3.3108	-0.62	2.16	-92.97	-0.3	0.78	0.06	1515	1500	1514	1078	0.0029	344
3.3137	-0.61	2.15	-92.97	-0.12	0.6	0.06	1515	1500	1514	1078	0.0029	344
3.3166	-0.61	2.15	-92.97	-0.18	0.41	-0.18	1515	1500	1514	1078	0.0029	344
3.3195	-0.6	2.14	-92.97	-0.12	0.84	-0.18	1515	1500	1514	1078	0.0029	344
3.3224	-0.6	2.14	-92.97	0.06	0.72	0.19	1515	1500	1514	1078	0.0029	344
3.3253	-0.59	2.13	-92.96	-0.06	0.6	0	1515	1500	1514	1078	0.0029	344
3.3282	-0.59	2.12	-92.97	-0.12	0.48	-0.36	1515	1500	1514	1078	0.0029	344
3.3311	-0.59	2.12	-92.96	-0.49	0.6	0.19	1515	1500	1514	1078	0.0029	344
3.334	-0.58	2.11	-92.96	-0.18	0.72	0.13	1515	1500	1514	1078	0.0029	344
3.3369	-0.58	2.11	-92.96	0.19	0.9	0.06	1515	1500	1514	1078	0.0029	344
3.3398	-0.57	2.1	-92.96	-0.18	0.72	-0.24	1515	1500	1514	1078	0.0029	344
3.3427	-0.57	2.09	-92.96	0	0.6	-0.18	1515	1500	1514	1078	0.0029	344
3.3456	-0.57	2.09	-92.96	0	0.66	-0.48	1515	1500	1514	1078	0.0029	344
3.3485	-0.56	2.08	-92.96	-0.06	0.78	0.06	1515	1500	1514	1078	0.0029	344
3.3514	-0.56	2.08	-92.96	0.12	0.72	-0.24	1515	1500	1514	1078	0.0029	344
3.3543	-0.55	2.07	-92.96	-0.24	0.78	-0.18	1515	1500	1514	1078	0.0029	344
3.3572	-0.55	2.06	-92.97	-0.12	0.6	-0.06	1515	1500	1514	1078	0.0029	344
3.3601	-0.55	2.06	-92.96	-0.06	0.84	0.13	1515	1500	1514	1078	0.0029	344
3.363	-0.54	2.06	-92.96	-0.24	0.78	-0.06	1515	1500	1514	1078	0.0029	344
3.3659	-0.54	2.05	-92.96	-0.12	0.48	-0.42	1515	1500	1514	1078	0.0029	344
3.3688	-0.53	2.05	-92.96	-0.36	0.66	-0.24	1515	1500	1514	1078	0.0029	344
3.3717	-0.53	2.04	-92.96	-0.24	0.72	-0.36	1515	1500	1514	1078	0.0029	344
3.3746	-0.53	2.04	-92.96	0	0.78	0	1515	1500	1514	1078	0.0029	344
3.3775	-0.52	2.03	-92.96	-0.12	0.9	0	1515	1500	1514	1078	0.0029	344
3.3804	-0.52	2.03	-92.96	0	0.84	-0.24	1515	1500	1514	1078	0.0029	344
3.3833	-0.52	2.02	-92.97	-0.36	0.84	-0.3	1515	1500	1514	1078	0.0029	344
3.3862	-0.51	2.02	-92.97	-0.18	0.9	-0.18	1515	1500	1514	1078	0.0029	344
3.3891	-0.51	2.01	-92.97	0	0.78	-0.24	1515	1500	1514	1078	0.0029	344
3.392	-0.51	2.01	-92.97	-0.18	0.66	-0.18	1515	1500	1514	1078	0.0029	344
3.3949	-0.51	2	-92.97	-0.3	0.78	-0.36	1515	1500	1514	1078	0.0029	344
3.3978	-0.5	2	-92.97	-0.18	0.84	-0.24	1515	1500	1514	1078	0.0029	344
3.4007	-0.5	2	-92.96	-0.18	0.96	0.19	1515	1500	1514	1078	0.0029	344
3.4036	-0.5	1.99	-92.97	0	0.78	-0.3	1515	1500	1514	1078	0.0029	344
3.4065	-0.49	1.98	-92.97	-0.49	0.84	-0.42	1515	1500	1514	1078	0.0029	344
3.4094	-0.49	1.98	-92.97	-0.12	1.02	0.06	1515	1500	1514	1078	0.0029	344
3.4123	-0.49	1.98	-92.97	0	0.66	-0.06	1515	1500	1514	1078	0.0029	344
3.4152	-0.48	1.97	-92.97	0	0.78	-0.06	1515	1500	1514	1078	0.0029	344
3.4181	-0.48	1.97	-92.97	-0.06	0.78	-0.18	1515	1500	1514	1078	0.0029	344
3.421	-0.48	1.96	-92.97	-0.12	0.66	0	1515	1500	1514	1078	0.0029	344
3.4239	-0.47	1.96	-92.97	-0.3	0.72	0.13	1515	1500	1514	1078	0.0029	344
3.4268	-0.47	1.95	-92.97	-0.12	0.54	-0.42	1515	1500	1514	1078	0.0029	344
3.4297	-0.47	1.95	-92.97	-0.36	0.84	-0.42	1515	1500	1514	1078	0.0029	344
3.4326	-0.46	1.95	-92.97	0	0.84	-0.3	1515	1500	1514	1078	0.0029	344
3.4355	-0.46	1.94	-92.97	0.06	0.72	-0.18	1515	1500	1514	1078	0.0029	344
3.4384	-0.45	1.94	-92.97	0.12	0.6	-0.24	1515	1500	1514	1078	0.0029	344
3.4413	-0.45	1.94	-92.97	-0.24	0.9	-0.3	1515	1500	1514	1078	0.0029	344
3.4442	-0.45	1.93	-92.97	-0.3	0.78	-0.3	1515	1500	1514	1078	0.0029	344
3.4471	-0.45	1.93	-92.97	-0.24	0.66	-0.12	1515	1500	1514	1078	0.0029	344
3.45	-0.44	1.92	-92.97	0	0.72	-0.24	1515	1500	1514	1078	0.0029	344
3.4529	-0.44	1.92	-92.96	-0.06	0.66	0.06	1515	1500	1514	1078	0.0029	344
3.4558	-0.43	1.91	-92.96	-0.06	0.78	0.37	1515	1500	1514	1078	0.0029	344
3.4587	-0.43	1.91	-92.96	-0.06	0.78	0.06	1515	1500	1514	1078	0.0029	344
3.4616	-0.43	1.9	-92.96	-0.18	0.78	-0.12	1515	1500	1514	1078	0.0029	344
3.4645	-0.43	1.9	-92.96	-0.06	0.78	-0.18	1515	1500	1514	1078	0.0029	344
3.4674	-0.42	1.9	-92.96	0.06	0.6	-0.06	1515	1500	1514	1078	0.0029	344
3.4703	-0.42	1.89	-92.96	0.06	0.78	-0.18	1515	1500	1514	1078	0.0029	344
3.4732	-0.41	1.89	-92.96	-0.12	0.41	-0.24	1515	1500	1514	1078	0.0029	344
3.4761	-0.41	1.88	-92.96	-0.12	0.78	-0.24	1515	1500	1514	1078	0.0029	344
3.479	-0.41	1.88	-92.96	-0.24	0.72	-0.18	1515	1500	1514	1078	0.0029	344
3.4819	-0.4	1.88	-92.96	-0.36	0.9	0.13	1515	1500	1514	1078	0.0029	344
3.4848	-0.4	1.87	-92.96	-0.18	0.41	0	1515	1500	1514	1078	0.0029	344
3.4877	-0.4	1.87	-92.96	-0.18	0.48	-0.06	1515	1500	1514	1078	0.0029	344
3.4906	-0.4	1.86	-92.96	-0.12	0.66	-0.3	1515	1500	1514	1078	0.0029	344
3.4935	-0.4	1.86	-92.96	0	0.29	-0.55	1515	1500	1514	1078	0.0029	344
3.4964	-0.4	1.85	-92.96	-0.18	0.66	-0.3	1515	1500	1514	1078	0.0029	344
3.4993	-0.39	1.85	-92.96	-0.06	0.66	-0.36	1515	1500	1514	1078	0.0029	344
3.5022	-0.39	1.85	-92.96	-0.18	0.72	-0.3	1515	1500	1514	1078	0.0029	344
3.5051	-0.39	1.84	-92.96	0	0.54	-0.3	1515	1500	1514	1078	0.0029	344
3.508	-0.38	1.84	-92.96	-0.24	0.6	-0.06	1515	1500	1514	1078	0.0029	344
3.5109	-0.38	1.83	-92.96	-0.12	0.72	-0.12	1515	1500	1514	1078	0.0029	344
3.5138	-0.38	1.83	-92.96	-0.24	0.29	-0.06	1515	1500	1514	1078	0.0029	344
3.5167	-0.37	1.82	-92.96	-0.06	0.72	-0.06	1515	1500	1514	1078	0.0029	344
3.5196	-0.37	1.82	-92.96	-0.06	0.72	-0.06	1515	1500	1514	1078	0.0029	344
3.5225	-0.37	1.81	-92.97	-0.3	0.41	-0.36	1515	1500	1514	1078	0.0029	344
3.5254	-0.37	1.81	-92.96	0.25	0.48	-0.06	1515	1500	1514	1078	0.0029	344
3.5283	-0.36	1.81	-92.97	-0.3	0.41	-0.24	1515	1500	1514	1078	0.0029	344
3.5312	-0.36	1.81	-92.97	-0.06	0.78	-0.3	1515	1500	1514	1078	0.0029	344
3.5341	-0.36	1.8	-92.96	-0.12	0.6	-0.12	1515	1500	1514	1078	0.0029	344
3.537	-0.36	1.79	-92.96	-0.36	0.78	0.06	1515	1500	1514	1078	0.0029	344
3.5399	-0.36	1.79	-92.96	-0.18	0.9	-0.12	1515	1500	1514	1078	0.0029	344
3.5428	-0.35	1.79	-92.96	-0.12	0.78	-0.3	1515	1500	1514	1078	0.0029	344
3.5457	-0.35	1.78	-92.96	0.06	0.66	-0.12	1515	1500	1514	1078	0.0029	344
3.5486	-0.34	1.78	-92.96	-0.06	0.84	-0.24	1515	1500	1514	1078	0.0029	344
3.5515	-0.34	1.77	-92.96	-0.18	0.48	-0.18	1515	1500	1514	1078	0.0029	344
3.5544	-0.34	1.77	-92.96	-0.24	0.78	-0.06	1515	1500	1514	1078	0.0029	344
3.5573	-0.34	1.77	-92.96	-0.06	0.78	-0.3	1515	1500	1514	1078	0.0029	344
3.5602	-0.33	1.77	-92.96	-0.24	0.84	-0.42	1515	1500	1514	1078	0.0029	344
3.5631	-0.33	1.76	-92.96	-0.3	0.78	0	1515	1500	1514	1078	0.0029	344
3.566	-0.33	1.76	-92.96	-0.06	0.66	-0.12	1515	1500	1514	1078	0.0029	344
3.5689	-0.33	1.76	-92.96	0.06	0.78	-0.18	1515	1500	1514	1078	0.0029	344
3.5718	-0.32	1.75	-92.96	-0.18	0.96	-0.18	1515	1500	1514	1078	0.0029	344
3.5747	-0.32	1.75	-92.96	-0.42	0.72	-0.06	1515	1500	1514	1078	0.0029	344
3.5776	-0.32	1.75	-92.96	-0.12	0.66	-0.06	1515	1500	1514	1078	0.0029	344
3.5805	-0.32	1.74	-92.96	-0.18	0.6	-0.06	1515	1500	1514	1078	0.0029	344
3.5834	-0.31	1.74	-92.96	-0.3	0.6	-0.3	1515	1500	1514	1078	0.0029	344
3.5863	-0.31	1.74	-92.96	-0.24	0.96	-0.18	1515	1500	1514	1078	0.0029	344
3.5892	-0.31	1.73	-92.96	0.06	0.9	-0.12	1515	1500	1514	1078	0.0029	344
3.5921	-0.31	1.73	-92.96	0	0.78	0.31	1515	1500	1514	1078	0.0029	344
3.595	-0.31	1.73	-92.96	-0.06	0.84	-0.42	1515	1500	1514	1078	0.0029	344
3.5979	-0.3	1.72	-92.96	-0.24	0.96	-0.12	1515	1500	1514	1078	0.0029	344
3.6008	-0.3	1.72	-92.96	-0.12	0.84	-0.24	1515	1500	1514	1078	0.0029	344
3.6037	-0.3	1.72	-92.96	-0.3	0.6	0.06	1515	1500	1514	1078	0.0029	344
3.6066	-0.3	1.71	-92.96	0.06	0.72	0.06	1515	1500	1514	1078	0.0029	344
3.6095	-0.29	1.71	-92.96	-0.18	0.41	0	1515	1500	1514	1078	0.0029	344
3.6124	-0.29	1.71	-92.96	0.06	0.72	-0.18	1515	1500	1514	1078	0.0029	344
3.6153	-0.29	1.7	-92.96	-0.12	0.72	-0.24	1515	1500	1514	1078	0.0029	344
3.6182	-0.29	1.7	-92.96	-0.18	1.21	-0.18	1515	1500	1514	1078	0.0029	344
3.6211	-0.28	1.7	-92.96	-0.12	0.66	-0.06	1515	1500	1514	1078	0.0029	344
3.624	-0.28	1.69	-92.96	-0.24	0.84	0	1515	1500	1514	1078	0.0029	344
3.6269	-0.28	1.69	-92.96	-0.12	0.48	-0.18	1515	1500	1514	1078	0.0029	344
3.6298	-0.28	1.69	-92.95	0.06	0.6	-0.18	1515	1500	1514	1078	0.0029	344
3.6327	-0.28	1.69	-92.95	-0.12	0.84	-0.3	1515	1500	1514	1078	0.0029	344
3.6356	-0.28	1.68	-92.95	-0.06	0.78	-0.36	1515	1500	1514	1078	0.0029	344
3.6385	-0.28	1.68	-92.95	-0.06	0.66	-0.12	1515	1500	1514	1078	0.0029	344
3.6414	-0.28	1.68	-92.95	-0.3	0.41	-0.12	1515	1500	1514	1078	0.0029	344
3.6443	-0.28	1.67	-92.95	-0.18	0.72	-0.36	1515	1500	1514	1078	0.0029	344
3.6472	-0.27	1.67	-92.95	-0.24	0.66	-0.36	1515	1500	1514	1078	0.0029	344
3.6501	-0.27	1.67	-92.95	0	0.66	-0.42	1515	1500	1514	1078	0.0029	344
3.653	-0.27	1.66	-92.95	0	0.84	-0.06	1515	1500	1514	1078	0.0029	344
3.6559	-0.27	1.66	-92.95	-0.12	0.54	0	1515	1500	1514	1078	0.0029	344
3.6588	-0.27	1.66	-92.95	-0.24	0.84	-0.3	1515	1500	1514	1078	0.0029	344
3.6617	-0.26	1.65	-92.95	0	0.6	-0.24	1515	1500	1514	1078	0.0029	344
3.6646	-0.26	1.65	-92.95	0	0.72	0	1515	1500	1514	1078	0.0029	344
3.6675	-0.26	1.65	-92.95	0	0.72	-0.24	1515	1500	1514	1078	0.0029	344
3.6704	-0.26	1.64	-92.95	-0.18	0.66	0.19	1515	1500	1514	1078	0.0029	344
3.6733	-0.25	1.64	-92.95	-0.36	0.78	-0.06	1515	1500	1514	1078	0.0029	344
3.6762	-0.25	1.64	-92.95	-0.06	0.72	0.06	1515	1500	1514	1078	0.0029	344
3.6791	-0.25	1.64	-92.95	0	0.66	-0.18	1515	1500	1514	1078	0.0029	344
3.682	-0.24	1.63	-92.95	-0.06	1.09	0	1515	1500	1514	1078	0.0029	344
3.6849	-0.24	1.63	-92.95	-0.24	0.66	-0.18	1515	1500	1514	1078	0.0029	344
3.6878	-0.24	1.63	-92.95	-0.24	0.6	-0.36	1515	1500	1514	1078	0.0029	344
3.6907	-0.24	1.62	-92.95	-0.36	0.84	-0.3	1515	1500	1514	1078	0.0029	344
3.6936	-0.23	1.62	-92.95	-0.24	0.41	-0.55	1515	1500	1514	1078	0.0029	344
3.6965	-0.23	1.62	-92.95	-0.24	0.54	0.06	1515	1500	1514	1078	0.0029	344
3.6994	-0.23	1.61	-92.95	0	0.72	0.13	1515	1500	1514	1078	0.0029	343
3.7023	-0.23	1.61	-92.95	-0.18	0.48	-0.3	1515	1500	1514	1078	0.0029	344
3.7052	-0.23	1.61	-92.95	-0.42	0.72	-0.42	1515	1500	1514	1078	0.0029	344
3.7081	-0.22	1.61	-92.95	-0.18	0.78	-0.24	1515	1500	1514	1078	0.0029	344
